name,Category,videoUrl
Agility Mirror Drill - Downfield Crossover,Drills Campo,https://player.vimeo.com/video/351974442?byline=0&badge=0&portrait=0&title=0
Agility Mirror Drill - Downfield Shuffle,Drills Campo,https://player.vimeo.com/video/351974396?byline=0&badge=0&portrait=0&title=0
Agility Mirror Drill - Shake & Bake,Drills Campo,https://player.vimeo.com/video/351974350?byline=0&badge=0&portrait=0&title=0
Agility Mirror Drill - Shuffle,Drills Campo,https://player.vimeo.com/video/351974374?byline=0&badge=0&portrait=0&title=0
ALI Ext 1´:30´´,Drills Campo,
ALI Ext 1´30:45´´,Drills Campo,
ALI Ext 2´:1´,Drills Campo,
ALI Ext 3´:1´30,Drills Campo,
ALI Int 1´:2´,Drills Campo,
ALI Int 1´30:3´,Drills Campo,
ALI Int 2´:4´,Drills Campo,
ALI Int 3´:6´,Drills Campo,
ALI Norm 1´:1´,Drills Campo,
ALI Norm 1´30:1´30,Drills Campo,
ALI Norm 2´:2´,Drills Campo,
ALI Norm 3´:3´,Drills Campo,
Alternating Split Jump to 10  Mts Sprint,Drills Campo,https://player.vimeo.com/video/397663470?byline=0&badge=0&portrait=0&title=0
Ankle Band A Skips Demo,Drills Campo,https://player.vimeo.com/video/313013183?byline=0&badge=0&portrait=0&title=0
Ankle Band Alt Sprinter Lunge Jumps Demo,Drills Campo,https://player.vimeo.com/video/313014166?byline=0&badge=0&portrait=0&title=0
Ankle Band Dynamic Lateral Single Foot Quick Touches Demo,Drills Campo,https://player.vimeo.com/video/313013290?byline=0&badge=0&portrait=0&title=0
Ankle Band Explosive Hip Flexor Wall Sprinter Knee Drive,Drills Campo,https://player.vimeo.com/video/317018979?byline=0&badge=0&portrait=0&title=0
Ankle Band Forward Over & Backs Demo,Drills Campo,https://player.vimeo.com/video/313013754?byline=0&badge=0&portrait=0&title=0
Ankle Band In & Out Squat Jumps Demo,Drills Campo,https://player.vimeo.com/video/313013451?byline=0&badge=0&portrait=0&title=0
Ankle Band Lateral A Skips Demo,Drills Campo,https://player.vimeo.com/video/313012806?byline=0&badge=0&portrait=0&title=0
Ankle Band Lateral Walks Demo,Drills Campo,https://player.vimeo.com/video/313013677?byline=0&badge=0&portrait=0&title=0
"Ankle Band Over, Over, Back, Back QF Demo",Drills Campo,https://player.vimeo.com/video/313012865?byline=0&badge=0&portrait=0&title=0
Ankle Band Quick Fast March Demo,Drills Campo,https://player.vimeo.com/video/313012990?byline=0&badge=0&portrait=0&title=0
Ankle Band Side To Side Ski Jumps Demo,Drills Campo,https://player.vimeo.com/video/313013148?byline=0&badge=0&portrait=0&title=0
Ankle Band Skater Jumps Demo,Drills Campo,https://player.vimeo.com/video/313013075?byline=0&badge=0&portrait=0&title=0
Ankle Band Staggered Stance Quick Switch Demo,Drills Campo,https://player.vimeo.com/video/313012657?byline=0&badge=0&portrait=0&title=0
Ankle Band Standing â€œPISTONâ€ Hip Flexor Sprinter Knee Drive,Drills Campo,https://player.vimeo.com/video/317011985?byline=0&badge=0&portrait=0&title=0
Ankle Band Standing Hip Flexor Sprinter Knee Drive,Drills Campo,https://player.vimeo.com/video/317006353?byline=0&badge=0&portrait=0&title=0
Ankle Band Stationary Lateral Single Foot Quick Touches Demo,Drills Campo,https://player.vimeo.com/video/313013488?byline=0&badge=0&portrait=0&title=0
Ankle Band Wall Piston Single Leg Demo,Drills Campo,https://player.vimeo.com/video/313012944?byline=0&badge=0&portrait=0&title=0
Ankle Band Wall Quick Switch Alternating Demo,Drills Campo,https://player.vimeo.com/video/313012764?byline=0&badge=0&portrait=0&title=0
Ankle Band Wall Runs 5-10-20s Demo,Drills Campo,https://player.vimeo.com/video/313013604?byline=0&badge=0&portrait=0&title=0
Ankle Band Wall Runs Ups Demo,Drills Campo,https://player.vimeo.com/video/313013368?byline=0&badge=0&portrait=0&title=0
Ankle Band Wall Switch 1-2 Demo,Drills Campo,https://player.vimeo.com/video/313014102?byline=0&badge=0&portrait=0&title=0
Ankle Band Wall Switch 1-2-3 Demo,Drills Campo,https://player.vimeo.com/video/313014048?byline=0&badge=0&portrait=0&title=0
ASI Ext 10:05,Drills Campo,
ASI Ext 15:07,Drills Campo,
ASI Ext 20:10,Drills Campo,
ASI Ext 30:10,Drills Campo,
ASI Ext 30:15,Drills Campo,
ASI Ext 45:15,Drills Campo,
ASI Int 10:20,Drills Campo,
ASI Int 15:30,Drills Campo,
ASI Int 20:40,Drills Campo,
ASI Int 30:60,Drills Campo,
ASI Norm 10:10,Drills Campo,
ASI Norm 15:15,Drills Campo,
ASI Norm 20:20,Drills Campo,
ASI Norm 30:30,Drills Campo,
Backpedal Drills - Backpedal,Drills Campo,https://player.vimeo.com/video/429669300?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backpedal & Settle,Drills Campo,https://player.vimeo.com/video/424895212?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backpedal to Large Lateral Drop Step,Drills Campo,https://player.vimeo.com/video/424895252?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backpedal to Lateral Drop Step,Drills Campo,https://player.vimeo.com/video/424895275?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backwards 45 Degree Crossover Sprint with Inside Turn,Drills Campo,https://player.vimeo.com/video/424895310?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backwards Lateral 45 Degree Shuffle,Drills Campo,https://player.vimeo.com/video/424895342?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backwards Skip,Drills Campo,https://player.vimeo.com/video/424895404?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Backwards Skip Hip Flip,Drills Campo,https://player.vimeo.com/video/424895379?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Drop Step/Kick Step,Drills Campo,https://player.vimeo.com/video/424895431?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Line Crossover Sprint Hip Flips,Drills Campo,https://player.vimeo.com/video/424895468?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Line Shuffle Hip Flips,Drills Campo,https://player.vimeo.com/video/424895496?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Speed Turn,Drills Campo,https://player.vimeo.com/video/424895536?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Tempo Backpedal,Drills Campo,https://player.vimeo.com/video/424895569?byline=0&badge=0&portrait=0&title=0
Backpedal Drills - Weave Backpedal,Drills Campo,https://player.vimeo.com/video/424895593?byline=0&badge=0&portrait=0&title=0
Backpedal Sprints Biomechanics - Phase 1 - Pause Backpedal,Drills Campo,https://player.vimeo.com/video/342298345?byline=0&badge=0&portrait=0&title=0
Backpedal Sprints Biomechanics - Phase 2 - 30:60:90 Backpedal,Drills Campo,https://player.vimeo.com/video/341130676?byline=0&badge=0&portrait=0&title=0
Backpedal Sprints Biomechanics - 100% Effort,Drills Campo,https://player.vimeo.com/video/341130730?byline=0&badge=0&portrait=0&title=0
Backwards Drop Step Skip to Backwards Hip Flip,Drills Campo,https://player.vimeo.com/video/424895635?byline=0&badge=0&portrait=0&title=0
Backwards Dynamic Bounce Quick Hip Flips,Drills Campo,https://player.vimeo.com/video/353118245?byline=0&badge=0&portrait=0&title=0
Backwards Hip Flip Skip,Drills Campo,https://player.vimeo.com/video/393211341?byline=0&badge=0&portrait=0&title=0
Backwards Quick Hip Flips,Drills Campo,https://player.vimeo.com/video/351974435?byline=0&badge=0&portrait=0&title=0
Backwards Reach,Drills Campo,https://player.vimeo.com/video/376049745?byline=0&badge=0&portrait=0&title=0
Backwards Run,Drills Campo,https://player.vimeo.com/video/376229134?byline=0&badge=0&portrait=0&title=0
Backwards Skip,Drills Campo,https://player.vimeo.com/video/376563915?byline=0&badge=0&portrait=0&title=0
Backwards Skip - Backwards Arm Circles,Drills Campo,https://player.vimeo.com/video/393180764?byline=0&badge=0&portrait=0&title=0
Backwards Skip - Open the Hip,Drills Campo,https://player.vimeo.com/video/376363874?byline=0&badge=0&portrait=0&title=0
Backwards Skip - Reach Over,Drills Campo,https://player.vimeo.com/video/393181098?byline=0&badge=0&portrait=0&title=0
Backwards Skip-Backwards Arms Open & Close,Drills Campo,https://player.vimeo.com/video/374808819?byline=0&badge=0&portrait=0&title=0
Band Crossover Sprint,Drills Campo,https://player.vimeo.com/video/394766151?byline=0&badge=0&portrait=0&title=0
Band Resisted 2 Steps,Drills Campo,https://www.youtube.com/embed/AJIoFtNzx3M?rel=0
Band Resisted Acceleration Knee Drive to Stand Up,Drills Campo,https://player.vimeo.com/video/397661859?byline=0&badge=0&portrait=0&title=0
Band Resisted Explosive Hip Hinge Knee Drive,Drills Campo,https://player.vimeo.com/video/351974405?byline=0&badge=0&portrait=0&title=0
Band Resisted Explosive Hip Hinge Knee Drive - Switch 1-2-3,Drills Campo,https://player.vimeo.com/video/351974453?byline=0&badge=0&portrait=0&title=0
Band Resisted Explosive Hip Hinge Knee Drive to Wall Run,Drills Campo,https://player.vimeo.com/video/351974325?byline=0&badge=0&portrait=0&title=0
Band Resisted Explosive Hip Hinge Knee Drive to Wall Run and Rise,Drills Campo,https://player.vimeo.com/video/352303906?byline=0&badge=0&portrait=0&title=0
Band Resisted First Step,Drills Campo,https://www.youtube.com/embed/C5E5xI3Y6po?rel=0
Band Resisted Lateral Hurdle Step Overs,Drills Campo,https://player.vimeo.com/video/396829874?byline=0&badge=0&portrait=0&title=0
Band Resisted Shuffle,Drills Campo,https://www.youtube.com/embed/Yc89oqIWytg?rel=0
Banded Max Pistons,Drills Campo,https://player.vimeo.com/video/396792782?byline=0&badge=0&portrait=0&title=0
Banded Pistons,Drills Campo,https://player.vimeo.com/video/396792835?byline=0&badge=0&portrait=0&title=0
Banded Pull Through to Piston,Drills Campo,https://player.vimeo.com/video/396792903?byline=0&badge=0&portrait=0&title=0
Big Knee Drive Carioca,Drills Campo,https://player.vimeo.com/video/393210694?byline=0&badge=0&portrait=0&title=0
Box Band Resisted Crossover Sprints,Drills Campo,https://player.vimeo.com/video/396829996?byline=0&badge=0&portrait=0&title=0
Box Corner React Drill,Drills Campo,https://player.vimeo.com/video/376229343?byline=0&badge=0&portrait=0&title=0
Box Corner React Drill with Partner,Drills Campo,https://player.vimeo.com/video/381263218?byline=0&badge=0&portrait=0&title=0
Broad Jump with Backwards Hop,Drills Campo,https://player.vimeo.com/video/390366729?byline=0&badge=0&portrait=0&title=0
Carioca,Drills Campo,https://player.vimeo.com/video/374808729?byline=0&badge=0&portrait=0&title=0
Carioca Inside Knee Drive,Drills Campo,https://player.vimeo.com/video/381286189?byline=0&badge=0&portrait=0&title=0
COD Box Partner Zig Zag Drill,Drills Campo,https://player.vimeo.com/video/376049804?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone 1-2 Plant Crossover,Drills Campo,https://player.vimeo.com/video/419331551?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone 1-2 Step Shuffle,Drills Campo,https://player.vimeo.com/video/419331821?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone 90 Degree Rotation Decel Step,Drills Campo,https://player.vimeo.com/video/419331969?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone Backpedal 180 Decel Step,Drills Campo,https://player.vimeo.com/video/419332132?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone Figure 8 Shuffle,Drills Campo,https://player.vimeo.com/video/419332241?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone Figure 8 Sprint - Backpedal,Drills Campo,https://player.vimeo.com/video/419332375?byline=0&badge=0&portrait=0&title=0
Cone Drills - 2 Cone Sprint - Backpedal,Drills Campo,https://player.vimeo.com/video/419332592?byline=0&badge=0&portrait=0&title=0
Cone Drills - 3 Cone Figure 8,Drills Campo,https://player.vimeo.com/video/419332747?byline=0&badge=0&portrait=0&title=0
Cone Drills - 3 Cone Triangle Backpedal,Drills Campo,https://player.vimeo.com/video/419332857?byline=0&badge=0&portrait=0&title=0
Cone Drills - 3 Cone Triangle Figure 8,Drills Campo,https://player.vimeo.com/video/419332990?byline=0&badge=0&portrait=0&title=0
Cone Drills - 4 Cone Figure 8,Drills Campo,https://player.vimeo.com/video/419333103?byline=0&badge=0&portrait=0&title=0
Cone Drills - 4 Cone T Decel-Backpedal,Drills Campo,https://player.vimeo.com/video/419333218?byline=0&badge=0&portrait=0&title=0
Cone Drills - 4 Cone T Figure 8,Drills Campo,https://player.vimeo.com/video/419333328?byline=0&badge=0&portrait=0&title=0
Cone Drills - 4 Cone T Quick Shuffle,Drills Campo,https://player.vimeo.com/video/419333443?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Backpedal,Drills Campo,https://player.vimeo.com/video/420658740?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Backpedal to Shuffle,Drills Campo,https://player.vimeo.com/video/420659272?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Crossover,Drills Campo,https://player.vimeo.com/video/420658070?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Jump Cuts,Drills Campo,https://player.vimeo.com/video/420660381?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Lateral Bounds,Drills Campo,https://player.vimeo.com/video/420659894?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Shuffle,Drills Campo,https://player.vimeo.com/video/420657169?byline=0&badge=0&portrait=0&title=0
Cone Drills - Quick Cut - Sprint,Drills Campo,https://player.vimeo.com/video/420653878?byline=0&badge=0&portrait=0&title=0
Continuous Diagonal Jump,Drills Campo,https://player.vimeo.com/video/384263486?byline=0&badge=0&portrait=0&title=0
Continuous Diagonal Jump (Quick Hop),Drills Campo,https://player.vimeo.com/video/388885250?byline=0&badge=0&portrait=0&title=0
Cross Drill 4 way,Drills Campo,https://www.youtube.com/embed/sbd1vmS9xhw?rel=0
Crossover Push Step to Run,Drills Campo,https://player.vimeo.com/video/376200684?byline=0&badge=0&portrait=0&title=0
Crossover Sled Sprint,Drills Campo,https://player.vimeo.com/video/391747676?byline=0&badge=0&portrait=0&title=0
Deceleration Breakdown,Drills Campo,https://player.vimeo.com/video/374974977?byline=0&badge=0&portrait=0&title=0
Diamond Locate React Drill,Drills Campo,https://player.vimeo.com/video/376167211?byline=0&badge=0&portrait=0&title=0
Dynamic A-Skip to External Rotation,Drills Campo,https://player.vimeo.com/video/381443746?byline=0&badge=0&portrait=0&title=0
Dynamic Bounce Forward 45 Degree Push-Step,Drills Campo,https://player.vimeo.com/video/391895545?byline=0&badge=0&portrait=0&title=0
Dynamic Bound Crossover,Drills Campo,https://player.vimeo.com/video/393210541?byline=0&badge=0&portrait=0&title=0
Dynamic Start First Step Acceleration Reaction Drill,Drills Campo,https://player.vimeo.com/video/351814685?byline=0&badge=0&portrait=0&title=0
Explosive Sprinter Lateral Push-Step,Drills Campo,https://player.vimeo.com/video/309178294?byline=0&badge=0&portrait=0&title=0
Falling 10 Sprint,Drills Campo,https://player.vimeo.com/video/394712077?byline=0&badge=0&portrait=0&title=0
Figure 8 (2 Circles) - Quick Flip Inside Shuffle,Drills Campo,https://player.vimeo.com/video/350122585?byline=0&badge=0&portrait=0&title=0
Figure 8 (2 Circles) - Sprint,Drills Campo,https://player.vimeo.com/video/350123758?byline=0&badge=0&portrait=0&title=0
Figure 8 (3 Circles) - Quick Hip Flip Shuffle,Drills Campo,https://player.vimeo.com/video/350131223?byline=0&badge=0&portrait=0&title=0
Figure 8 (3 Circles) - Shuffle-Sprint-Shuffle,Drills Campo,https://player.vimeo.com/video/350134804?byline=0&badge=0&portrait=0&title=0
Figure 8 (3 Circles) - Sprint,Drills Campo,https://player.vimeo.com/video/350130632?byline=0&badge=0&portrait=0&title=0
Figure 8 (3 Circles) - Sprint - Shuffle -Sprint,Drills Campo,https://player.vimeo.com/video/350130920?byline=0&badge=0&portrait=0&title=0
Hop Back to Light Sled Sprint,Drills Campo,https://player.vimeo.com/video/397663184?byline=0&badge=0&portrait=0&title=0
IR 10:20,Drills Campo,
IR 15:30,Drills Campo,
IR 20:40,Drills Campo,
IR 30:60,Drills Campo,
Knee Down Lateral Push Step Hold to Sprint,Drills Campo,https://player.vimeo.com/video/376229505?byline=0&badge=0&portrait=0&title=0
Kneeling First Step Acceleration Reaction Drill,Drills Campo,https://player.vimeo.com/video/351814632?byline=0&badge=0&portrait=0&title=0
Kneeling Lateral Acceleration Sprints (Clap),Drills Campo,https://player.vimeo.com/video/351974388?byline=0&badge=0&portrait=0&title=0
Kneeling Lateral Acceleration Sprints (Hand Number Visual),Drills Campo,https://player.vimeo.com/video/351974310?byline=0&badge=0&portrait=0&title=0
Kneeling Lateral Acceleration Sprints (Tennis Ball),Drills Campo,https://player.vimeo.com/video/352086919?byline=0&badge=0&portrait=0&title=0
Large Figure 8 Drill (2 Cirlces) Sprint,Drills Campo,https://player.vimeo.com/video/350120316?byline=0&badge=0&portrait=0&title=0
Large Semicircle - Shuffle - Backpedal Transition Crosssover Sprint - Shuffle,Drills Campo,https://player.vimeo.com/video/431206390?byline=0&badge=0&portrait=0&title=0
Large Semicircle - Shuffle - Sprint Transition Backpedal - Sprint,Drills Campo,https://player.vimeo.com/video/431205738?byline=0&badge=0&portrait=0&title=0
Large Semicircle - Sprint - Backpedal Transition Sprint - Sprint,Drills Campo,https://player.vimeo.com/video/431204699?byline=0&badge=0&portrait=0&title=0
Large Semicircle - Sprint - Figure 8 Sprint,Drills Campo,https://player.vimeo.com/video/431201712?byline=0&badge=0&portrait=0&title=0
Large Semicircle - Sprint - Inside crossover Hip Flip - Sprint,Drills Campo,https://player.vimeo.com/video/431203935?byline=0&badge=0&portrait=0&title=0
Large Semicircle - Sprint - Inside Shuffle Hip Flip - Sprint,Drills Campo,https://player.vimeo.com/video/431203056?byline=0&badge=0&portrait=0&title=0
Lateral Crossover First Step Acceleration Reaction Drill,Drills Campo,https://player.vimeo.com/video/351814662?byline=0&badge=0&portrait=0&title=0
Lateral Inside High Knee to Run,Drills Campo,https://player.vimeo.com/video/376200794?byline=0&badge=0&portrait=0&title=0
Lateral Shuffle First Step Acceleration Reaction Drill,Drills Campo,https://player.vimeo.com/video/351814675?byline=0&badge=0&portrait=0&title=0
Lateral Sled Sprint,Drills Campo,https://www.youtube.com/embed/lsmM4SjKfnA?rel=0
Loaded Sled Sprints,Drills Campo,https://www.youtube.com/embed/lhCkcgWN7pA?rel=0
3 Cone Triangle Drill (360 Speed Cord) - Resisted & Unresisted,Drills Campo,https://player.vimeo.com/video/360595455?byline=0&amp;badge=0&amp;portrait=0&amp;title=0
45 Over-Speed Break - Resisted & Unresisted,Drills Campo,https://player.vimeo.com/video/360595554?byline=0&badge=0&portrait=0&title=0
Explosive 360 Speed Cord Jump Series - 1st Jump Complex,Drills Campo,https://player.vimeo.com/video/360361600?byline=0&badge=0&portrait=0&title=0
Explosive 360 Speed Cord Jump Series - 2nd Jump Complex,Drills Campo,https://player.vimeo.com/video/360595203?byline=0&badge=0&portrait=0&title=0
Explosive 360 Speed Cord Jump Series - 3rd Jump Complex,Drills Campo,https://player.vimeo.com/video/360595279?byline=0&badge=0&portrait=0&title=0
